SENS,JOUR,HEURE/MINUTE,SECONDE/CENTIEME,VITESSE,SER,TYPE
1,12,821,980,V=050,S=0576,VL
1,12,821,1519,V=042,S=1183,PL/Bus
1,12,821,1540,V=042,S=0154,Vélo
1,12,821,1568,V=041,S=0248,2R
1,12,821,2015,V=039,S=0643,VL
1,12,821,2620,V=037,S=1282,PL/Bus
1,12,821,2809,V=036,S=0581,VL
1,12,821,3000,V=035,S=0491,VL
1,12,821,3248,V=038,S=0666,VL
1,12,821,3668,V=042,S=0581,VL
1,12,821,3929,V=044,S=0640,VL
1,12,821,5124,V=045,S=0585,VL
1,12,821,5293,V=046,S=0594,VL
1,12,821,5433,V=042,S=0662,VL
1,12,821,5974,V=021,S=0195,Vélo
1,12,822,1507,V=045,S=0537,VL
1,12,822,1644,V=046,S=0524,VL
1,12,822,1917,V=044,S=0707,VL
1,12,822,2460,V=039,S=0598,VL
1,12,822,2976,V=036,S=0616,VL
1,12,822,3311,V=039,S=0617,VL
1,12,822,4069,V=042,S=0894,VL
1,12,822,4134,V=041,S=0391,2R
1,12,822,4422,V=039,S=0605,VL
1,12,822,4595,V=045,S=0564,VL
1,12,822,4775,V=048,S=0623,VL
1,12,822,5005,V=040,S=0619,VL
1,12,822,5412,V=039,S=0558,VL
1,12,822,5640,V=039,S=0606,VL
1,12,822,5813,V=040,S=0501,VL
1,12,823,71,V=034,S=0617,VL
1,12,823,490,V=041,S=0667,VL
1,12,823,591,V=040,S=0496,VL
1,12,823,925,V=044,S=1165,PL/Bus
1,12,823,4083,V=054,S=0695,VL
1,12,823,4428,V=050,S=0601,VL
1,12,823,4605,V=051,S=0372,2R
1,12,823,5463,V=026,S=0544,VL
1,12,823,5608,V=025,S=0616,VL
1,12,823,5819,V=028,S=0490,VL
1,12,824,658,V=034,S=0629,VL
1,12,824,826,V=034,S=0574,VL
1,12,824,1560,V=048,S=0637,VL
1,12,824,1834,V=040,S=0546,VL
1,12,824,2025,V=043,S=0543,VL
1,12,824,3058,V=036,S=0514,VL
1,12,824,3251,V=039,S=0608,VL
1,12,824,4033,V=052,S=0610,VL
1,12,824,4846,V=020,S=0477,VL
1,12,824,5201,V=022,S=0598,VL
1,12,824,5489,V=028,S=0568,VL
1,12,825,1007,V=042,S=0722,VL
1,12,825,1205,V=039,S=0553,VL
1,12,825,1443,V=040,S=0644,VL
1,12,825,2870,V=050,S=0596,VL
1,12,825,3413,V=043,S=0668,VL
1,12,825,3637,V=044,S=0541,VL
1,12,825,3790,V=045,S=0561,VL
1,12,825,4113,V=046,S=0559,VL
1,12,825,5130,V=053,S=0678,VL
1,12,825,5340,V=048,S=0572,VL
1,12,825,5639,V=047,S=0581,VL
1,12,825,5909,V=053,S=0539,VL
1,12,826,244,V=046,S=0604,VL
1,12,826,383,V=045,S=0593,VL
1,12,826,757,V=042,S=0675,VL
1,12,826,972,V=040,S=0546,VL
1,12,826,1205,V=041,S=0509,VL
1,12,826,1899,V=048,S=0151,Vélo
1,12,826,3118,V=062,S=0520,VL
1,12,826,4764,V=028,S=0551,VL
1,12,826,5109,V=033,S=0658,VL
1,12,826,5642,V=034,S=1738,PL/Bus
1,12,827,166,V=047,S=0617,VL
1,12,827,755,V=041,S=0683,VL
1,12,827,1115,V=039,S=0614,VL
1,12,827,1427,V=047,S=0774,VL
1,12,827,2558,V=026,S=0624,VL
1,12,827,2818,V=032,S=0629,VL
1,12,827,3025,V=030,S=0568,VL
1,12,827,3433,V=035,S=0587,VL
1,12,827,4411,V=039,S=0668,VL
1,12,827,4780,V=035,S=0570,VL
1,12,828,81,V=051,S=0610,VL
1,12,828,1006,V=043,S=1667,PL/Bus
1,12,828,1617,V=031,S=0965,PL/Bus
1,12,828,1803,V=031,S=0772,VL
1,12,828,1944,V=033,S=0549,VL
1,12,828,2452,V=018,S=0538,VL
1,12,828,2811,V=011,S=0280,2R
1,12,828,3397,V=020,S=0752,VL
1,12,828,3599,V=020,S=0527,VL
1,12,828,3756,V=020,S=0509,VL
1,12,828,4319,V=026,S=0514,VL
1,12,828,4554,V=027,S=0571,VL
1,12,828,4907,V=034,S=0628,VL
1,12,828,5111,V=035,S=0606,VL
1,12,828,5492,V=032,S=0547,VL
1,12,828,5636,V=032,S=0577,VL
1,12,828,5769,V=033,S=0660,VL
1,12,829,65,V=034,S=0562,VL
1,12,829,157,V=055,S=0325,2R
1,12,829,291,V=039,S=0398,2R
1,12,829,585,V=041,S=0531,VL
1,12,829,807,V=047,S=0593,VL
1,12,829,1220,V=040,S=0652,VL
1,12,829,1532,V=035,S=0614,VL
1,12,829,1898,V=035,S=0552,VL
1,12,829,2071,V=034,S=0549,VL
1,12,829,2725,V=047,S=0555,VL
1,12,829,3827,V=041,S=0568,VL
1,12,829,4060,V=041,S=0585,VL
1,12,829,4330,V=038,S=0724,VL
1,12,829,4794,V=036,S=0928,PL/Bus
1,12,829,4992,V=034,S=0981,PL/Bus
1,12,829,5216,V=034,S=0608,VL
1,12,829,5326,V=032,S=0578,VL
1,12,829,5490,V=032,S=0628,VL
1,12,829,5721,V=035,S=0524,VL
1,12,830,869,V=048,S=0573,VL
1,12,830,1292,V=043,S=0916,PL/Bus
1,12,830,1517,V=044,S=0592,VL
1,12,830,1690,V=045,S=0620,VL
1,12,830,2934,V=029,S=0571,VL
1,12,830,3055,V=030,S=0600,VL
1,12,830,3226,V=029,S=0534,VL
1,12,830,3405,V=026,S=0523,VL
1,12,830,3548,V=026,S=0553,VL
1,12,830,3588,V=026,S=0262,2R
1,12,830,3900,V=032,S=0658,VL
1,12,830,4068,V=032,S=0644,VL
1,12,830,4447,V=039,S=0623,VL
1,12,830,5665,V=042,S=0496,VL
1,12,830,5826,V=044,S=0585,VL
1,12,831,364,V=043,S=0580,VL
1,12,831,527,V=039,S=0554,VL
1,12,831,830,V=039,S=0594,VL
1,12,831,1428,V=036,S=2406,PL/Bus
1,12,831,1911,V=034,S=0773,VL
1,12,831,2082,V=034,S=0606,VL
1,12,831,2960,V=034,S=1700,PL/Bus
1,12,831,3091,V=034,S=0562,VL
1,12,831,3227,V=035,S=0522,VL
1,12,832,683,V=040,S=2175,PL/Bus
1,12,832,916,V=040,S=0641,VL
1,12,832,1098,V=043,S=0337,2R
1,12,832,1344,V=040,S=0647,VL
1,12,832,1486,V=040,S=0622,VL
1,12,832,1677,V=043,S=0324,2R
1,12,832,2068,V=038,S=0612,VL
1,12,832,2315,V=037,S=0588,VL
1,12,832,2688,V=034,S=0608,VL
1,12,832,2827,V=033,S=0564,VL
1,12,832,3056,V=035,S=0682,VL
1,12,832,3290,V=037,S=0840,VL
1,12,832,3511,V=035,S=0650,VL
1,12,832,4033,V=034,S=1466,PL/Bus
1,12,832,4140,V=034,S=0614,VL
1,12,832,4300,V=033,S=0725,VL
1,12,832,4665,V=027,S=0604,VL
1,12,832,4973,V=025,S=0618,VL
1,12,832,5234,V=026,S=0996,PL/Bus
1,12,832,5527,V=024,S=0574,VL
1,12,832,5792,V=025,S=0473,VL
1,12,833,115,V=022,S=0382,2R
1,12,833,370,V=023,S=0581,VL
1,12,833,913,V=041,S=0676,VL
1,12,833,1226,V=041,S=0587,VL
1,12,833,1685,V=038,S=0692,VL
1,12,833,1984,V=036,S=0594,VL
1,12,833,2599,V=025,S=0562,VL
1,12,833,2875,V=026,S=0750,VL
1,12,833,4546,V=016,S=0537,VL
1,12,833,4828,V=022,S=0520,VL
1,12,833,5125,V=022,S=0630,VL
1,12,833,5508,V=024,S=1365,PL/Bus
1,12,834,58,V=024,S=0562,VL
1,12,834,265,V=027,S=0615,VL
1,12,834,412,V=028,S=0659,VL
1,12,834,712,V=028,S=0578,VL
1,12,834,1043,V=027,S=0525,VL
1,12,834,1209,V=029,S=0618,VL
1,12,834,1552,V=029,S=0531,VL
1,12,834,1806,V=032,S=0551,VL
1,12,834,2328,V=041,S=1045,PL/Bus
1,12,834,2594,V=034,S=0571,VL
1,12,834,2759,V=034,S=0581,VL
1,12,834,2970,V=035,S=0622,VL
1,12,834,3386,V=034,S=0659,VL
1,12,834,3689,V=033,S=0601,VL
1,12,834,4546,V=034,S=0653,VL
1,12,834,4786,V=032,S=0490,VL
1,12,834,4939,V=032,S=0543,VL
1,12,834,5645,V=033,S=0612,VL
1,12,834,5843,V=033,S=0624,VL
1,12,834,5984,V=039,S=0626,VL
1,12,835,158,V=037,S=0634,VL
1,12,835,1115,V=042,S=2730,PL/Bus
1,12,835,1472,V=034,S=0661,VL
1,12,835,1745,V=032,S=0537,VL
1,12,835,1976,V=032,S=0709,VL
1,12,835,2796,V=021,S=0844,VL
1,12,835,2881,V=035,S=0307,2R
1,12,835,3157,V=030,S=0714,VL
1,12,835,3875,V=022,S=0621,VL
1,12,835,4143,V=023,S=0507,VL
1,12,835,5112,V=030,S=0635,VL
1,12,835,5512,V=030,S=1462,PL/Bus
1,12,835,5866,V=035,S=0664,VL
1,12,836,476,V=039,S=0614,VL
1,12,836,725,V=039,S=0683,VL
1,12,836,1057,V=038,S=0658,VL
1,12,836,1594,V=072,S=0383,2R
1,12,836,2080,V=021,S=0466,VL
1,12,836,2226,V=020,S=0466,VL
1,12,836,2404,V=023,S=0573,VL
1,12,836,2931,V=038,S=0534,VL
1,12,836,3087,V=032,S=0565,VL
1,12,836,3958,V=050,S=0720,VL
1,12,836,4211,V=048,S=0522,VL
1,12,836,5614,V=047,S=0704,VL
1,12,836,5743,V=053,S=0642,VL
1,12,837,274,V=042,S=0507,VL
1,12,837,656,V=044,S=0632,VL
1,12,837,919,V=045,S=0508,VL
1,12,837,948,V=043,S=0295,2R
1,12,837,1357,V=034,S=0668,VL
1,12,837,1580,V=039,S=0684,VL
1,12,837,2213,V=040,S=0588,VL
1,12,837,2504,V=046,S=0737,VL
1,12,837,3196,V=045,S=0633,VL
1,12,837,3461,V=041,S=0603,VL
1,12,837,4907,V=036,S=1855,PL/Bus
1,12,837,5095,V=035,S=0664,VL
1,12,837,5340,V=037,S=0798,VL
1,12,837,5743,V=034,S=0650,VL
1,12,837,5985,V=033,S=0600,VL
1,12,838,154,V=032,S=0669,VL
1,12,838,386,V=031,S=0627,VL
1,12,838,3576,V=044,S=0809,VL
1,12,838,3836,V=048,S=0646,VL
1,12,838,4054,V=045,S=0587,VL
1,12,838,4634,V=046,S=0690,VL
1,12,838,5194,V=038,S=0715,VL
1,12,838,5511,V=038,S=0695,VL
1,12,839,13,V=039,S=0587,VL
1,12,839,336,V=040,S=0657,VL
1,12,839,511,V=041,S=0616,VL
1,12,839,929,V=046,S=0585,VL
1,12,839,2016,V=040,S=0607,VL
1,12,839,2470,V=039,S=0618,VL
1,12,839,2706,V=034,S=0651,VL
1,12,839,2868,V=033,S=0686,VL
1,12,839,3165,V=036,S=0683,VL
1,12,839,3420,V=038,S=0704,VL
1,12,839,4235,V=039,S=0638,VL
1,12,839,4410,V=040,S=0688,VL
1,12,839,4949,V=042,S=0837,VL
1,12,839,5177,V=044,S=0516,VL
1,12,839,5198,V=043,S=0189,Vélo
1,12,839,5800,V=044,S=0642,VL
1,12,839,5943,V=041,S=0740,VL
1,12,840,1363,V=023,S=0560,VL
1,12,840,1540,V=023,S=0604,VL
1,12,840,1696,V=023,S=0598,VL
1,12,840,1877,V=022,S=0512,VL
1,12,840,2151,V=021,S=0593,VL
1,12,840,2403,V=020,S=0486,VL
1,12,840,2586,V=020,S=0421,VL
1,12,840,3027,V=029,S=0728,VL
1,12,840,4739,V=054,S=0685,VL
1,12,841,618,V=039,S=0676,VL
1,12,841,1034,V=024,S=0612,VL
1,12,841,5571,V=044,S=0678,VL
1,12,841,5739,V=046,S=0696,VL
1,12,841,5884,V=043,S=0676,VL
1,12,842,640,V=040,S=1854,PL/Bus
1,12,842,1019,V=039,S=2435,PL/Bus
1,12,842,1622,V=034,S=0608,VL
1,12,842,1863,V=032,S=0681,VL
1,12,842,1955,V=042,S=0268,2R
1,12,842,2213,V=030,S=0781,VL
1,12,842,2573,V=034,S=0478,VL
1,12,842,2873,V=032,S=0708,VL
1,12,842,3126,V=034,S=0720,VL
1,12,842,5582,V=024,S=0607,VL
1,12,842,5760,V=023,S=0489,VL
1,12,843,55,V=020,S=0693,VL
1,12,843,710,V=027,S=0602,VL
1,12,843,834,V=030,S=0594,VL
1,12,843,1212,V=026,S=0619,VL
1,12,843,1380,V=029,S=0693,VL
1,12,843,1542,V=027,S=0599,VL
1,12,843,1672,V=028,S=0557,VL
1,12,843,2054,V=027,S=0605,VL
1,12,843,3286,V=027,S=0718,VL
1,12,843,3410,V=027,S=0255,2R
1,12,843,3647,V=029,S=0642,VL
1,12,843,3971,V=027,S=0828,VL
1,12,843,4113,V=027,S=0597,VL
1,12,843,4372,V=028,S=0664,VL
1,12,843,4643,V=025,S=0591,VL
1,12,843,4812,V=024,S=0588,VL
1,12,843,5059,V=025,S=0582,VL
1,12,843,5254,V=025,S=0551,VL
1,12,843,5808,V=025,S=0628,VL
1,12,844,39,V=025,S=0501,VL
1,12,844,929,V=028,S=0495,VL
1,12,844,1208,V=035,S=0532,VL
1,12,844,1640,V=036,S=0584,VL
1,12,844,1888,V=035,S=0670,VL
1,12,844,2154,V=037,S=0636,VL
1,12,844,2311,V=037,S=0618,VL
1,12,844,2527,V=035,S=0687,VL
1,12,844,2713,V=040,S=0669,VL
1,12,844,3732,V=044,S=0612,VL
1,12,844,4107,V=051,S=0613,VL
1,12,844,4293,V=048,S=0349,2R
1,12,844,4904,V=043,S=0648,VL
1,12,844,5057,V=041,S=0582,VL
1,12,844,5163,V=042,S=0639,VL
1,12,844,5394,V=047,S=0681,VL
1,12,844,5661,V=043,S=0600,VL
1,12,844,5893,V=040,S=0661,VL
1,12,845,248,V=044,S=0679,VL
1,12,845,519,V=039,S=0668,VL
1,12,845,1070,V=042,S=0712,VL
1,12,845,2348,V=061,S=0793,VL
1,12,845,2852,V=046,S=0601,VL
1,12,845,3409,V=035,S=0747,VL
1,12,845,3640,V=037,S=0582,VL
1,12,845,4724,V=026,S=0555,VL
1,12,845,5357,V=035,S=0638,VL
1,12,845,5616,V=037,S=0980,PL/Bus
1,12,846,497,V=043,S=0619,VL
1,12,846,812,V=040,S=0652,VL
1,12,846,1000,V=039,S=0612,VL
1,12,846,1180,V=035,S=0682,VL
1,12,846,1545,V=037,S=0555,VL
1,12,846,2039,V=033,S=0839,VL
1,12,846,2259,V=034,S=1035,PL/Bus
1,12,846,2477,V=034,S=0921,PL/Bus
1,12,846,2724,V=029,S=0619,VL
1,12,846,3348,V=047,S=0583,VL
1,12,846,3593,V=045,S=0582,VL
1,12,846,4245,V=047,S=0613,VL
1,12,846,4808,V=041,S=0808,VL
1,12,846,5172,V=044,S=0584,VL
1,12,846,5370,V=039,S=0741,VL
1,12,846,5510,V=037,S=0928,PL/Bus
1,12,846,5745,V=040,S=0599,VL
1,12,847,198,V=042,S=0622,VL
1,12,847,403,V=042,S=0616,VL
1,12,847,707,V=040,S=0634,VL
1,12,847,990,V=038,S=0656,VL
1,12,847,1154,V=039,S=0684,VL
1,12,847,1345,V=038,S=0630,VL
1,12,847,1943,V=053,S=0711,VL
1,12,847,2155,V=055,S=0601,VL
1,12,847,2633,V=039,S=0699,VL
1,12,847,3108,V=036,S=0630,VL
1,12,847,3887,V=045,S=0737,VL
1,12,847,4710,V=038,S=0690,VL
1,12,847,4884,V=054,S=0323,2R
1,12,848,111,V=047,S=0587,VL
1,12,848,661,V=049,S=0630,VL
1,12,848,1160,V=051,S=0733,VL
1,12,848,2616,V=051,S=0605,VL
1,12,848,2637,V=051,S=0267,2R
1,12,848,2913,V=045,S=0580,VL
1,12,848,3247,V=045,S=0570,VL
1,12,848,3608,V=039,S=0662,VL
1,12,848,3699,V=067,S=0315,2R
1,12,848,4023,V=051,S=0672,VL
1,12,848,4372,V=048,S=0653,VL
1,12,848,4655,V=046,S=0677,VL
1,12,849,2358,V=035,S=2477,PL/Bus
1,12,849,2732,V=033,S=0642,VL
1,12,849,2838,V=034,S=0517,VL
1,12,849,3072,V=037,S=1061,PL/Bus
1,12,849,3271,V=041,S=0623,VL
1,12,849,3495,V=042,S=0676,VL
1,12,849,4135,V=033,S=0675,VL
1,12,849,4468,V=038,S=0652,VL
1,12,849,4895,V=025,S=0608,VL
1,12,849,5866,V=027,S=0616,VL
1,12,850,136,V=030,S=1027,PL/Bus
1,12,850,401,V=030,S=0642,VL
1,12,850,616,V=034,S=0535,VL
1,12,850,1002,V=033,S=0579,VL
1,12,850,1249,V=029,S=0722,VL
1,12,850,2247,V=025,S=0555,VL
1,12,850,2440,V=026,S=0618,VL
1,12,850,2654,V=026,S=0660,VL
1,12,850,2834,V=030,S=0726,VL
1,12,850,3166,V=026,S=0514,VL
1,12,850,3572,V=030,S=0630,VL
1,12,850,3865,V=030,S=0689,VL
1,12,850,4079,V=032,S=0674,VL
1,12,850,4837,V=019,S=0586,VL
1,12,850,5100,V=019,S=0430,VL
1,12,850,5445,V=017,S=0432,VL
1,12,850,5776,V=020,S=1070,PL/Bus
1,12,851,281,V=027,S=0600,VL
1,12,851,591,V=027,S=0696,VL
1,12,851,851,V=026,S=0823,VL
1,12,851,1003,V=027,S=0585,VL
1,12,851,1238,V=024,S=0574,VL
1,12,851,1702,V=023,S=0514,VL
1,12,851,2046,V=023,S=0598,VL
1,12,851,2304,V=027,S=0673,VL
1,12,851,2628,V=029,S=0650,VL
1,12,851,3006,V=031,S=0529,VL
1,12,851,3372,V=025,S=0564,VL
1,12,851,3512,V=020,S=0472,VL
1,12,851,3807,V=022,S=0529,VL
1,12,851,5464,V=028,S=0673,VL
1,12,851,5655,V=027,S=0636,VL
1,12,852,116,V=027,S=0780,VL
1,12,852,218,V=043,S=0288,2R
1,12,852,414,V=030,S=0606,VL
1,12,852,539,V=030,S=0504,VL
1,12,852,708,V=031,S=0645,VL
1,12,852,1039,V=034,S=0719,VL
1,12,852,1305,V=036,S=0578,VL
1,12,852,1474,V=036,S=0866,VL
1,12,852,1773,V=037,S=0736,VL
1,12,852,2002,V=039,S=0319,2R
1,12,852,3065,V=024,S=0544,VL
1,12,852,3276,V=028,S=0578,VL
1,12,852,3389,V=026,S=0533,VL
1,12,852,3619,V=029,S=0647,VL
1,12,852,3909,V=029,S=0622,VL
1,12,852,4604,V=039,S=0707,VL
1,12,852,4785,V=040,S=0630,VL
1,12,852,5519,V=040,S=0655,VL
1,12,853,273,V=043,S=0678,VL
1,12,853,1750,V=046,S=0578,VL
1,12,853,1934,V=047,S=0689,VL
1,12,853,2231,V=045,S=0671,VL
1,12,853,2468,V=043,S=0673,VL
1,12,853,2674,V=051,S=0772,VL
1,12,853,2840,V=051,S=0582,VL
1,12,853,4304,V=040,S=0693,VL
1,12,853,4506,V=044,S=0654,VL
1,12,853,5660,V=042,S=0624,VL
1,12,853,5770,V=046,S=0705,VL
1,12,854,1079,V=044,S=0905,PL/Bus
1,12,854,1147,V=042,S=0186,Vélo
1,12,854,1372,V=043,S=0537,VL
1,12,854,1569,V=040,S=0697,VL
1,12,854,1749,V=041,S=0816,VL
1,12,854,2030,V=039,S=0674,VL
1,12,854,2283,V=039,S=0590,VL
1,12,854,2706,V=039,S=0592,VL
1,12,854,2901,V=039,S=0535,VL
1,12,854,3052,V=036,S=0585,VL
1,12,854,3206,V=039,S=0732,VL
1,12,854,3399,V=043,S=0630,VL
1,12,854,3557,V=043,S=0761,VL
1,12,854,4763,V=051,S=0651,VL
1,12,854,5213,V=045,S=0577,VL
1,12,854,5704,V=041,S=0754,VL
1,12,854,5972,V=044,S=0883,VL
1,12,855,27,V=042,S=0272,2R
1,12,855,284,V=044,S=0613,VL
1,12,855,1519,V=049,S=0932,PL/Bus
1,12,855,1807,V=041,S=0741,VL
1,12,855,2834,V=048,S=0592,VL
1,12,855,3370,V=042,S=0581,VL
1,12,855,3523,V=042,S=0707,VL
1,12,855,4266,V=038,S=0627,VL
1,12,855,4472,V=039,S=0605,VL
1,12,855,4657,V=039,S=0712,VL
1,12,855,5441,V=071,S=0292,2R
1,12,855,5676,V=054,S=0683,VL
1,12,855,5843,V=051,S=0654,VL
1,12,856,56,V=047,S=0571,VL
1,12,856,904,V=046,S=0803,VL
1,12,856,1742,V=050,S=0698,VL
1,12,856,2031,V=049,S=0634,VL
1,12,856,3160,V=031,S=0574,VL
1,12,856,3298,V=031,S=0720,VL
1,12,856,3442,V=033,S=0533,VL
1,12,856,4522,V=029,S=1676,PL/Bus
1,12,856,4865,V=028,S=0452,VL
1,12,856,5232,V=032,S=0659,VL
1,12,856,5446,V=034,S=0594,VL
1,12,856,5609,V=034,S=0552,VL
1,12,856,5837,V=033,S=0762,VL
1,12,857,81,V=033,S=0587,VL
1,12,857,385,V=034,S=0706,VL
1,12,857,1631,V=039,S=0671,VL
1,12,857,1762,V=039,S=0695,VL
1,12,857,2201,V=036,S=0592,VL
1,12,857,2369,V=037,S=0638,VL
1,12,857,2496,V=037,S=0641,VL
1,12,857,2649,V=039,S=0668,VL
1,12,857,2979,V=036,S=0769,VL
1,12,857,3189,V=037,S=0703,VL
1,12,858,1471,V=030,S=0542,VL
1,12,858,1606,V=030,S=0624,VL
1,12,858,1729,V=030,S=0655,VL
1,12,858,2093,V=040,S=0638,VL
1,12,858,2265,V=044,S=0573,VL
1,12,858,2652,V=046,S=0571,VL
1,12,858,3460,V=044,S=0661,VL
1,12,858,3820,V=043,S=0640,VL
1,12,858,4055,V=045,S=0689,VL
1,12,858,4354,V=043,S=0650,VL
1,12,858,4507,V=045,S=0684,VL
1,12,858,4821,V=043,S=0674,VL
1,12,858,5062,V=042,S=0655,VL
1,12,858,5464,V=040,S=0795,VL
1,12,859,123,V=034,S=0670,VL
1,12,859,329,V=034,S=0499,VL
1,12,859,610,V=044,S=0717,VL
1,12,859,1081,V=046,S=0714,VL
1,12,859,2253,V=035,S=0641,VL
1,12,859,2485,V=033,S=0588,VL
1,12,859,3193,V=038,S=0627,VL
1,12,859,5158,V=046,S=0655,VL
1,12,900,28,V=051,S=0645,VL
1,12,900,593,V=049,S=0949,PL/Bus
1,12,900,724,V=047,S=0641,VL
1,12,900,992,V=045,S=0561,VL
1,12,900,1290,V=040,S=0640,VL
1,12,900,1942,V=043,S=0366,2R
1,12,900,2737,V=045,S=0543,VL
1,12,900,2963,V=043,S=0306,2R
1,12,900,3285,V=044,S=0636,VL
1,12,900,3420,V=046,S=0569,VL
1,12,900,4052,V=039,S=0678,VL
1,12,900,4408,V=039,S=0651,VL
1,12,900,5076,V=040,S=0570,VL
1,12,900,5111,V=038,S=0192,Vélo
1,12,900,5314,V=041,S=0620,VL
1,12,901,1451,V=041,S=2815,PL/Bus
1,12,901,1720,V=039,S=0687,VL
1,12,901,1929,V=036,S=0633,VL
1,12,901,2124,V=035,S=0603,VL
1,12,901,2300,V=036,S=0511,VL
1,12,901,2614,V=032,S=0597,VL
1,12,901,2866,V=030,S=0694,VL
1,12,901,3097,V=030,S=0547,VL
1,12,901,3279,V=028,S=0612,VL
1,12,901,3917,V=037,S=0665,VL
1,12,901,4636,V=046,S=0641,VL
1,12,901,5094,V=044,S=0664,VL
1,12,901,5890,V=045,S=0713,VL
1,12,902,67,V=045,S=0657,VL
1,12,902,338,V=041,S=0634,VL
1,12,902,598,V=042,S=0576,VL
1,12,902,758,V=042,S=0629,VL
1,12,902,861,V=043,S=0378,2R
1,12,902,1013,V=040,S=0532,VL
1,12,902,1519,V=032,S=0656,VL
1,12,902,1816,V=039,S=0644,VL
1,12,902,1929,V=048,S=0303,2R
1,12,902,2407,V=042,S=0607,VL
1,12,902,2621,V=042,S=0667,VL
1,12,902,2925,V=042,S=0630,VL
1,12,902,3161,V=041,S=0632,VL
1,12,902,3344,V=037,S=0585,VL
1,12,902,3532,V=038,S=0750,VL
1,12,902,3806,V=038,S=0609,VL
1,12,902,4310,V=035,S=1052,PL/Bus
1,12,902,4521,V=033,S=0602,VL
1,12,902,5320,V=046,S=0681,VL
1,12,903,313,V=039,S=0586,VL
1,12,903,1711,V=048,S=0611,VL
1,12,903,2672,V=040,S=0994,PL/Bus
1,12,903,3437,V=046,S=0640,VL
1,12,903,3568,V=042,S=0626,VL
1,12,903,3601,V=060,S=0346,2R
1,12,903,4155,V=048,S=0670,VL
1,12,903,4441,V=046,S=0672,VL
1,12,903,4702,V=046,S=0636,VL
1,12,903,5122,V=042,S=0642,VL
1,12,903,5173,V=068,S=0282,2R
1,12,903,5480,V=039,S=0645,VL
1,12,903,5680,V=038,S=0655,VL
1,12,903,5860,V=037,S=0325,2R
1,12,904,185,V=037,S=0692,VL
1,12,904,457,V=034,S=0643,VL
1,12,904,598,V=033,S=0604,VL
1,12,904,985,V=027,S=0524,VL
1,12,904,1165,V=028,S=0604,VL
1,12,904,1404,V=032,S=0756,VL
1,12,904,2369,V=033,S=0645,VL
1,12,904,2732,V=047,S=0710,VL
1,12,904,3138,V=044,S=0642,VL
1,12,904,3470,V=040,S=0604,VL
1,12,904,3938,V=041,S=0692,VL
1,12,904,4219,V=038,S=0675,VL
1,12,904,4752,V=041,S=0680,VL
1,12,904,5457,V=045,S=0661,VL
1,12,904,5693,V=041,S=0605,VL
1,12,904,5831,V=040,S=0597,VL
1,12,905,120,V=039,S=0568,VL
1,12,905,639,V=041,S=0737,VL
1,12,905,733,V=043,S=0537,VL
1,12,905,927,V=042,S=0706,VL
1,12,905,1225,V=039,S=0639,VL
1,12,905,1345,V=040,S=0574,VL
1,12,905,1377,V=039,S=0272,2R
1,12,905,1633,V=041,S=0625,VL
1,12,905,2299,V=051,S=0764,VL
1,12,905,2806,V=045,S=0679,VL
1,12,905,3156,V=041,S=0793,VL
1,12,905,4484,V=053,S=0638,VL
1,12,905,4998,V=045,S=1321,PL/Bus
1,12,905,5544,V=036,S=0717,VL
1,12,905,5731,V=038,S=0617,VL
1,12,906,1133,V=039,S=0927,PL/Bus
1,12,906,1313,V=037,S=0703,VL
1,12,906,1393,V=037,S=0644,VL
1,12,906,1568,V=040,S=0596,VL
1,12,906,1699,V=043,S=0748,VL
1,12,906,2557,V=047,S=0295,2R
1,12,906,2790,V=035,S=2412,PL/Bus
1,12,906,3019,V=033,S=0533,VL
1,12,906,3160,V=032,S=0555,VL
1,12,906,3345,V=032,S=0779,VL
1,12,906,3568,V=033,S=0686,VL
1,12,906,3734,V=033,S=0632,VL
1,12,906,3884,V=034,S=0649,VL
1,12,906,4025,V=035,S=0601,VL
1,12,906,4678,V=037,S=1836,PL/Bus
1,12,906,4715,V=036,S=0274,2R
1,12,906,4963,V=037,S=0658,VL
1,12,906,5071,V=048,S=0226,2R
1,12,906,5251,V=037,S=0680,VL
1,12,906,5446,V=034,S=0639,VL
1,12,906,5571,V=034,S=0672,VL
1,12,907,459,V=043,S=0603,VL
1,12,907,743,V=042,S=0519,VL
1,12,907,1026,V=039,S=0606,VL
1,12,907,2386,V=028,S=0645,VL
1,12,907,2706,V=039,S=1461,PL/Bus
1,12,907,2729,V=036,S=0168,Vélo
1,12,907,3035,V=038,S=0728,VL
1,12,907,3454,V=039,S=0555,VL
1,12,907,3834,V=040,S=0621,VL
1,12,907,4132,V=039,S=0326,2R
1,12,907,4509,V=036,S=0652,VL
1,12,907,4798,V=040,S=0631,VL
1,12,907,4976,V=039,S=0606,VL
1,12,907,5880,V=049,S=0757,VL
1,12,908,68,V=048,S=0630,VL
1,12,908,209,V=048,S=0605,VL
1,12,908,582,V=041,S=0645,VL
1,12,908,810,V=042,S=0610,VL
1,12,908,1611,V=062,S=0587,VL
1,12,908,1827,V=063,S=0565,VL
1,12,908,5319,V=042,S=0805,VL
1,12,908,5684,V=034,S=0646,VL
1,12,909,521,V=065,S=0429,VL
1,12,909,744,V=041,S=0683,VL
1,12,909,3156,V=044,S=1049,PL/Bus
