Jour,Heure,Seconde,Centième,Vitesse,Type,Véhicule,Catégorie,Inter-essieux,E2/E3,E3/E4,E4/E5,E5/E6
15/10/22,17:14,18,99,64,VL,1,283,,,,,
15/10/22,17:14,21,36,58,VL,1,259,,,,,
15/10/22,17:14,24,51,54,VL,1,259,,,,,
15/10/22,17:14,29,55,51,VL,1,268,,,,,
15/10/22,17:15,11,91,51,VL,1,243,,,,,
15/10/22,17:15,52,43,49,VL,1,243,,,,,
15/10/22,17:15,56,21,45,VL,1,258,,,,,
15/10/22,17:15,59,60,36,VL,1,256,,,,,
15/10/22,17:16,2,1,37,VL,1,346,,,,,
15/10/22,17:16,5,22,34,VL,1,230,,,,,
15/10/22,17:16,7,26,35,VL,1,257,,,,,
15/10/22,17:16,9,50,37,VL,1,268,,,,,
15/10/22,17:17,13,53,40,VL,1,243,,,,,
15/10/22,17:17,17,20,40,VL,1,282,,,,,
15/10/22,17:17,18,71,40,VL,1,268,,,,,
15/10/22,17:17,22,25,37,VL,1,268,,,,,
15/10/22,17:17,23,84,42,VL,1,269,,,,,
15/10/22,17:17,29,17,52,VL,1,347,,,,,
15/10/22,17:17,51,74,40,VL,1,257,,,,,
15/10/22,17:18,31,8,51,VL,1,256,,,,,
15/10/22,17:18,33,32,52,VL,1,257,,,,,
15/10/22,17:18,36,14,49,VL,1,257,,,,,
15/10/22,17:18,38,51,43,VL,1,193,,,,,
15/10/22,17:18,40,53,54,VL,1,268,,,,,
15/10/22,17:18,51,57,41,VL,1,258,,,,,
15/10/22,17:2,21,55,42,VL,1,257,,,,,
15/10/22,17:2,57,40,35,VL,2,372,,,,,
15/10/22,17:2,59,53,35,Moto,13,141,,,,,
15/10/22,17:20,1,14,49,VL,1,271,,,,,
15/10/22,17:20,3,88,46,VL,1,243,,,,,
15/10/22,17:21,31,20,54,VL,1,268,,,,,
15/10/22,17:21,33,88,47,VL,1,268,,,,,
15/10/22,17:23,14,0,47,VL,1,268,,,,,
15/10/22,17:23,16,61,56,VL,1,246,,,,,
15/10/22,17:23,17,52,58,VL,1,272,,,,,
15/10/22,17:23,18,40,55,Moto,13,127,,,,,
15/10/22,17:23,23,58,51,VL,1,257,,,,,
15/10/22,17:23,39,83,32,VL,1,244,,,,,
15/10/22,17:23,43,36,32,VL,1,255,,,,,
15/10/22,17:24,36,33,45,VL,1,232,,,,,
15/10/22,17:24,38,3,48,VL,1,244,,,,,
15/10/22,17:24,40,79,45,VL,1,245,,,,,
15/10/22,17:25,12,16,39,VL,1,270,,,,,
15/10/22,17:25,14,40,43,VL,1,282,,,,,
15/10/22,17:26,19,62,58,VL,1,254,,,,,
15/10/22,17:26,24,71,51,VL,1,270,,,,,
15/10/22,17:26,26,71,48,VL,1,269,,,,,
15/10/22,17:27,44,16,66,VL,1,270,,,,,
15/10/22,17:27,50,48,44,VL,1,256,,,,,
15/10/22,17:27,54,63,43,VL,1,255,,,,,
15/10/22,17:27,56,12,40,VL,1,258,,,,,
15/10/22,17:27,59,57,42,VL,1,257,,,,,
15/10/22,17:28,0,87,41,VL,1,257,,,,,
15/10/22,17:28,32,63,43,Moto,13,115,,,,,
15/10/22,17:28,38,4,36,VL,1,258,,,,,
15/10/22,17:29,42,22,55,VL,1,258,,,,,
15/10/22,17:29,46,38,44,VL,1,256,,,,,
15/10/22,17:29,49,33,43,VL,1,283,,,,,
15/10/22,17:29,50,94,44,VL,1,270,,,,,
15/10/22,17:29,52,43,44,VL,1,256,,,,,
15/10/22,17:29,54,22,40,VL,1,256,,,,,
15/10/22,17:3,1,82,39,VL,1,281,,,,,
15/10/22,17:3,10,9,27,VL,1,345,,,,,
15/10/22,17:3,17,63,54,VL,1,245,,,,,
15/10/22,17:3,22,96,42,VL,1,243,,,,,
15/10/22,17:3,27,15,45,VL,1,269,,,,,
15/10/22,17:3,29,91,47,VL,1,310,,,,,
15/10/22,17:31,0,80,43,VL,1,269,,,,,
15/10/22,17:31,3,40,40,VL,1,270,,,,,
15/10/22,17:31,6,46,42,VL,1,256,,,,,
15/10/22,17:31,7,95,44,VL,1,258,,,,,
15/10/22,17:31,10,43,41,VL,1,270,,,,,
15/10/22,17:31,12,43,41,VL,1,256,,,,,
15/10/22,17:31,15,12,47,VL,1,257,,,,,
15/10/22,17:31,16,16,47,VL,1,256,,,,,
15/10/22,17:31,18,45,44,VL,1,242,,,,,
15/10/22,17:31,20,83,40,VL,1,256,,,,,
15/10/22,17:31,24,4,41,VL,1,256,,,,,
15/10/22,17:31,40,93,59,VL,1,281,,,,,
15/10/22,17:31,48,32,48,VL,1,244,,,,,
15/10/22,17:31,52,76,43,VL,1,256,,,,,
15/10/22,17:33,17,50,55,VL,1,298,,,,,
15/10/22,17:33,21,96,55,VL,1,269,,,,,
15/10/22,17:33,26,33,48,VL,1,269,,,,,
15/10/22,17:33,32,44,44,VL,1,231,,,,,
15/10/22,17:33,34,8,44,VL,1,256,,,,,
15/10/22,17:33,35,88,42,VL,1,255,,,,,
15/10/22,17:33,42,28,44,VL,1,258,,,,,
15/10/22,17:33,44,46,44,VL,1,268,,,,,
15/10/22,17:33,46,77,45,VL,1,283,,,,,
15/10/22,17:34,1,17,39,VL,1,230,,,,,
15/10/22,17:34,39,16,61,VL,1,284,,,,,
15/10/22,17:34,42,52,55,VL,1,269,,,,,
15/10/22,17:34,50,29,41,VL,1,230,,,,,
15/10/22,17:35,11,1,36,VL,1,257,,,,,
15/10/22,17:36,20,36,56,VL,1,256,,,,,
15/10/22,17:36,29,49,39,VL,1,256,,,,,
15/10/22,17:36,30,62,38,VL,1,256,,,,,
15/10/22,17:36,34,69,43,VL,1,193,,,,,
15/10/22,17:36,37,7,36,VL,1,258,,,,,
15/10/22,17:36,39,29,39,VL,1,294,,,,,
15/10/22,17:36,41,1,40,VL,1,294,,,,,
15/10/22,17:36,45,51,45,VL,1,243,,,,,
15/10/22,17:36,48,18,49,VL,1,256,,,,,
15/10/22,17:37,0,83,34,VL,1,255,,,,,
15/10/22,17:37,3,82,41,VL,1,268,,,,,
15/10/22,17:37,8,23,40,VL,1,269,,,,,
15/10/22,17:37,9,58,40,VL,1,269,,,,,
15/10/22,17:37,46,97,48,VL,1,271,,,,,
15/10/22,17:37,48,89,45,VL,1,258,,,,,
15/10/22,17:39,32,11,49,VL,1,258,,,,,
15/10/22,17:39,38,96,42,VL,1,256,,,,,
15/10/22,17:39,40,63,44,VL,1,242,,,,,
15/10/22,17:39,42,91,42,VL,1,243,,,,,
15/10/22,17:39,46,70,40,VL,1,258,,,,,
15/10/22,17:4,8,99,58,VL,1,322,,,,,
15/10/22,17:4,11,6,55,VL,1,258,,,,,
15/10/22,17:4,13,64,49,VL,1,245,,,,,
15/10/22,17:4,18,6,44,VL,1,256,,,,,
15/10/22,17:4,20,22,43,VL,1,270,,,,,
15/10/22,17:4,21,99,45,VL,1,242,,,,,
15/10/22,17:4,25,2,46,VL,1,258,,,,,
15/10/22,17:4,27,47,41,VL,1,258,,,,,
15/10/22,17:4,47,88,56,VL,1,245,,,,,
15/10/22,17:40,5,95,42,VL,1,269,,,,,
15/10/22,17:41,18,31,82,Moto,13,130,,,,,
15/10/22,17:41,19,28,92,Moto,13,141,,,,,
15/10/22,17:41,27,16,47,VL,1,269,,,,,
15/10/22,17:41,28,64,45,VL,1,271,,,,,
15/10/22,17:41,33,1,43,VL,1,256,,,,,
15/10/22,17:41,37,29,43,VL,1,256,,,,,
15/10/22,17:41,38,59,43,VL,1,257,,,,,
15/10/22,17:41,40,64,42,VL,1,271,,,,,
15/10/22,17:41,42,78,47,VL,1,282,,,,,
15/10/22,17:41,45,48,44,VL,1,293,,,,,
15/10/22,17:41,47,50,43,VL,1,269,,,,,
15/10/22,17:41,49,19,41,VL,1,244,,,,,
15/10/22,17:41,52,20,40,VL,1,269,,,,,
15/10/22,17:42,7,16,49,VL,1,233,,,,,
15/10/22,17:43,9,18,93,Moto,13,142,,,,,
15/10/22,17:43,19,88,44,VL,1,243,,,,,
15/10/22,17:43,21,65,39,VL,1,242,,,,,
15/10/22,17:43,24,34,41,VL,1,281,,,,,
15/10/22,17:43,25,84,42,VL,1,243,,,,,
15/10/22,17:43,28,75,37,VL,1,257,,,,,
15/10/22,17:43,30,56,35,VL,1,244,,,,,
15/10/22,17:43,33,46,34,VL,1,256,,,,,
15/10/22,17:43,35,37,28,VL,1,232,,,,,
15/10/22,17:43,41,37,45,VL,1,245,,,,,
15/10/22,17:43,46,50,63,VL,1,243,,,,,
15/10/22,17:44,33,43,66,VL,1,246,,,,,
15/10/22,17:44,39,23,52,VL,1,258,,,,,
15/10/22,17:44,42,9,49,VL,1,283,,,,,
15/10/22,17:44,45,4,54,VL,1,268,,,,,
15/10/22,17:44,48,86,44,VL,1,267,,,,,
15/10/22,17:45,23,24,46,VL,1,245,,,,,
15/10/22,17:46,10,31,53,VL,1,243,,,,,
15/10/22,17:46,13,18,51,VL,1,242,,,,,
15/10/22,17:46,20,10,39,VL,1,231,,,,,
15/10/22,17:46,22,55,42,VL,1,230,,,,,
15/10/22,17:46,25,46,42,VL,1,269,,,,,
15/10/22,17:46,27,48,44,VL,1,243,,,,,
15/10/22,17:46,53,6,40,VL,1,243,,,,,
15/10/22,17:47,37,41,46,VL,1,244,,,,,
15/10/22,17:47,38,69,47,VL,1,270,,,,,
15/10/22,17:47,40,53,51,VL,1,271,,,,,
15/10/22,17:47,43,44,55,VL,1,258,,,,,
15/10/22,17:47,46,42,51,VL,1,267,,,,,
15/10/22,17:47,50,59,42,VL,1,306,,,,,
15/10/22,17:47,52,2,44,VL,1,258,,,,,
15/10/22,17:47,53,90,49,VL,1,272,,,,,
15/10/22,17:47,55,82,45,VL,1,256,,,,,
15/10/22,17:47,58,82,40,VL,1,242,,,,,
15/10/22,17:48,0,73,39,VL,1,256,,,,,
15/10/22,17:48,3,29,43,VL,1,230,,,,,
15/10/22,17:49,14,6,54,VL,1,348,,,,,
15/10/22,17:49,16,17,53,VL,1,271,,,,,
15/10/22,17:49,19,34,44,VL,1,269,,,,,
15/10/22,17:49,23,32,36,VL,1,306,,,,,
15/10/22,17:49,25,12,37,VL,1,282,,,,,
15/10/22,17:49,27,22,36,VL,1,269,,,,,
15/10/22,17:49,36,72,42,VL,1,269,,,,,
15/10/22,17:49,43,28,43,VL,1,256,,,,,
15/10/22,17:49,47,12,41,VL,1,256,,,,,
15/10/22,17:50,53,82,33,VL,2,359,,,,,
15/10/22,17:51,4,56,46,VL,1,322,,,,,
15/10/22,17:51,6,73,46,VL,1,244,,,,,
15/10/22,17:51,10,84,42,VL,1,256,,,,,
15/10/22,17:52,41,40,39,VL,1,257,,,,,
15/10/22,17:52,42,87,35,VL,1,270,,,,,
15/10/22,17:52,44,81,36,VL,1,296,,,,,
15/10/22,17:52,47,20,43,VL,1,281,,,,,
15/10/22,17:52,49,19,42,VL,1,255,,,,,
15/10/22,17:52,54,89,40,VL,1,258,,,,,
15/10/22,17:52,58,43,37,VL,1,243,,,,,
15/10/22,17:54,21,11,48,VL,1,258,,,,,
15/10/22,17:54,26,31,46,VL,1,257,,,,,
15/10/22,17:54,32,74,39,VL,1,255,,,,,
15/10/22,17:54,35,3,39,VL,1,255,,,,,
15/10/22,17:54,37,6,41,VL,1,258,,,,,
15/10/22,17:54,38,91,38,VL,1,255,,,,,
15/10/22,17:54,42,31,37,VL,1,269,,,,,
15/10/22,17:54,46,63,40,VL,1,268,,,,,
15/10/22,17:54,58,33,37,VL,1,256,,,,,
15/10/22,17:55,8,2,40,VL,1,270,,,,,
15/10/22,17:55,11,90,51,VL,1,332,,,,,
15/10/22,17:55,54,62,51,VL,1,258,,,,,
15/10/22,17:55,58,71,49,VL,1,258,,,,,
15/10/22,17:56,1,82,45,VL,1,269,,,,,
15/10/22,17:56,4,56,45,VL,1,245,,,,,
15/10/22,17:56,35,41,43,VL,1,284,,,,,
15/10/22,17:56,42,33,40,VL,1,269,,,,,
15/10/22,17:57,45,84,60,VL,1,257,,,,,
15/10/22,17:57,51,25,50,VL,1,243,,,,,
15/10/22,17:58,0,93,41,VL,1,333,,,,,
15/10/22,17:58,2,14,42,VL,1,283,,,,,
15/10/22,17:58,3,56,43,VL,1,256,,,,,
15/10/22,17:58,6,22,42,VL,1,256,,,,,
15/10/22,17:58,9,39,42,VL,1,270,,,,,
15/10/22,17:58,10,73,40,VL,1,243,,,,,
15/10/22,17:58,12,39,44,VL,1,257,,,,,
15/10/22,17:58,37,55,35,VL,1,268,,,,,
15/10/22,17:59,56,12,110,VL,1,561,,,,,
15/10/22,17:6,33,69,49,VL,1,257,,,,,
15/10/22,17:6,36,69,49,VL,1,257,,,,,
15/10/22,17:6,41,6,51,VL,1,282,,,,,
15/10/22,17:6,43,24,49,VL,1,258,,,,,
15/10/22,17:6,46,65,43,Moto,13,140,,,,,
15/10/22,17:6,48,86,41,Moto,13,140,,,,,
15/10/22,17:6,50,51,41,Moto,13,153,,,,,
15/10/22,17:6,54,27,37,VL,1,257,,,,,
15/10/22,17:6,57,8,36,VL,1,270,,,,,
15/10/22,17:8,3,21,54,VL,1,231,,,,,
15/10/22,17:8,9,60,42,VL,1,271,,,,,
15/10/22,17:8,12,3,45,VL,1,270,,,,,
15/10/22,17:8,14,60,40,VL,1,269,,,,,
15/10/22,17:8,18,84,41,VL,1,257,,,,,
15/10/22,17:8,20,94,39,VL,1,255,,,,,
15/10/22,17:8,23,47,38,VL,1,257,,,,,
15/10/22,17:8,24,56,37,Moto,13,128,,,,,
15/10/22,17:9,26,49,47,VL,1,256,,,,,
15/10/22,17:9,29,0,45,VL,1,256,,,,,
15/10/22,17:9,30,30,44,VL,1,269,,,,,
15/10/22,17:9,33,91,41,VL,1,256,,,,,
15/10/22,17:9,54,70,57,VL,1,269,,,,,
15/10/22,17:9,57,62,56,VL,1,231,,,,,
15/10/22,17:9,59,54,49,VL,1,231,,,,,
15/10/22,18:1,12,40,53,VL,1,255,,,,,
15/10/22,18:1,15,68,47,VL,1,243,,,,,
15/10/22,18:1,17,68,50,VL,1,255,,,,,
15/10/22,18:1,24,81,44,VL,1,256,,,,,
15/10/22,18:1,27,43,42,VL,1,245,,,,,
15/10/22,18:1,29,77,41,VL,1,242,,,,,
15/10/22,18:1,31,12,41,VL,1,270,,,,,
15/10/22,18:1,32,69,41,VL,1,281,,,,,
15/10/22,18:1,41,45,50,VL,1,257,,,,,
15/10/22,18:1,54,66,36,VL,1,269,,,,,
15/10/22,18:1,56,35,35,VL,1,268,,,,,
15/10/22,18:10,53,95,42,VL,1,194,,,,,
15/10/22,18:11,3,68,49,VL,1,269,,,,,
15/10/22,18:11,5,5,45,VL,1,296,,,,,
15/10/22,18:11,7,90,44,VL,1,269,,,,,
15/10/22,18:11,10,89,44,VL,1,270,,,,,
15/10/22,18:11,13,39,43,VL,1,257,,,,,
15/10/22,18:11,15,20,42,VL,1,257,,,,,
15/10/22,18:11,45,9,47,VL,1,272,,,,,
15/10/22,18:12,52,84,41,VL,1,256,,,,,
15/10/22,18:12,55,64,41,VL,1,256,,,,,
15/10/22,18:13,0,66,38,VL,1,258,,,,,
15/10/22,18:13,2,17,39,VL,1,257,,,,,
15/10/22,18:13,20,61,43,VL,1,245,,,,,
15/10/22,18:13,22,33,42,VL,1,256,,,,,
15/10/22,18:14,11,7,52,VL,1,257,,,,,
15/10/22,18:14,13,21,51,VL,1,258,,,,,
15/10/22,18:14,16,5,48,VL,1,269,,,,,
15/10/22,18:14,20,36,45,VL,1,244,,,,,
15/10/22,18:14,22,24,43,VL,1,271,,,,,
15/10/22,18:14,26,31,44,VL,1,255,,,,,
15/10/22,18:14,28,45,43,VL,1,280,,,,,
15/10/22,18:14,30,27,47,VL,1,244,,,,,
15/10/22,18:14,31,37,44,VL,1,244,,,,,
15/10/22,18:14,40,13,39,Moto,13,127,,,,,
15/10/22,18:14,55,30,38,VL,1,258,,,,,
15/10/22,18:16,6,3,51,VL,1,271,,,,,
15/10/22,18:16,9,88,45,VL,1,256,,,,,
15/10/22,18:16,13,30,44,VL,1,257,,,,,
15/10/22,18:16,15,46,47,VL,1,244,,,,,
15/10/22,18:16,17,76,42,VL,1,256,,,,,
15/10/22,18:16,19,24,44,VL,1,230,,,,,
15/10/22,18:16,21,27,39,VL,1,256,,,,,
15/10/22,18:16,22,64,38,VL,1,270,,,,,
15/10/22,18:16,27,0,35,VL,1,257,,,,,
15/10/22,18:16,38,37,48,VL,1,242,,,,,
15/10/22,18:16,55,65,41,VL,1,245,,,,,
15/10/22,18:17,29,29,51,VL,1,268,,,,,
15/10/22,18:17,34,86,46,VL,1,282,,,,,
15/10/22,18:17,38,57,45,VL,1,245,,,,,
15/10/22,18:17,41,56,45,VL,1,281,,,,,
15/10/22,18:17,43,77,45,VL,1,231,,,,,
15/10/22,18:18,6,78,36,VL,1,283,,,,,
15/10/22,18:18,8,11,36,VL,1,269,,,,,
15/10/22,18:19,11,10,54,VL,1,269,,,,,
15/10/22,18:19,12,75,55,VL,1,269,,,,,
15/10/22,18:19,18,44,52,VL,1,268,,,,,
15/10/22,18:19,21,3,53,VL,1,230,,,,,
15/10/22,18:19,23,59,49,VL,1,282,,,,,
15/10/22,18:19,26,68,46,VL,1,284,,,,,
15/10/22,18:19,45,73,38,Moto,13,128,,,,,
15/10/22,18:19,51,13,33,VL,1,255,,,,,
15/10/22,18:2,34,71,49,VL,1,256,,,,,
15/10/22,18:2,39,79,45,VL,1,243,,,,,
15/10/22,18:2,41,20,50,VL,1,269,,,,,
15/10/22,18:2,45,71,46,VL,1,323,,,,,
15/10/22,18:2,47,94,44,VL,1,256,,,,,
15/10/22,18:2,51,74,43,VL,1,257,,,,,
15/10/22,18:2,53,51,41,VL,1,244,,,,,
15/10/22,18:2,55,51,42,VL,1,243,,,,,
15/10/22,18:2,57,70,41,VL,1,256,,,,,
15/10/22,18:2,59,32,39,VL,1,230,,,,,
15/10/22,18:21,35,99,48,VL,1,256,,,,,
15/10/22,18:21,41,73,38,VL,1,244,,,,,
15/10/22,18:21,44,2,40,VL,1,307,,,,,
15/10/22,18:21,45,89,45,VL,1,256,,,,,
15/10/22,18:21,50,14,40,VL,1,231,,,,,
15/10/22,18:21,54,69,37,VL,1,269,,,,,
15/10/22,18:21,55,93,36,VL,1,244,,,,,
15/10/22,18:21,58,76,36,VL,1,296,,,,,
15/10/22,18:22,1,13,34,VL,1,257,,,,,
15/10/22,18:22,4,16,33,VL,1,283,,,,,
15/10/22,18:22,10,13,30,VL,1,257,,,,,
15/10/22,18:22,14,75,32,VL,1,257,,,,,
15/10/22,18:22,16,79,31,VL,1,257,,,,,
15/10/22,18:22,19,56,27,VL,1,256,,,,,
15/10/22,18:22,21,80,27,VL,1,244,,,,,
15/10/22,18:22,24,85,30,VL,1,270,,,,,
15/10/22,18:23,5,26,52,VL,1,268,,,,,
15/10/22,18:23,9,59,48,VL,1,258,,,,,
15/10/22,18:23,12,46,40,VL,1,256,,,,,
15/10/22,18:23,15,6,40,VL,1,256,,,,,
15/10/22,18:23,17,38,41,VL,1,244,,,,,
15/10/22,18:23,19,77,40,VL,1,243,,,,,
15/10/22,18:23,21,9,40,VL,1,256,,,,,
15/10/22,18:23,22,87,37,VL,1,257,,,,,
15/10/22,18:23,29,52,35,VL,1,255,,,,,
15/10/22,18:23,33,10,36,VL,1,271,,,,,
15/10/22,18:23,47,35,41,VL,1,258,,,,,
15/10/22,18:23,53,1,41,VL,1,245,,,,,
15/10/22,18:24,48,97,45,VL,1,256,,,,,
15/10/22,18:24,50,34,47,VL,1,255,,,,,
15/10/22,18:24,53,58,46,VL,1,256,,,,,
15/10/22,18:24,59,83,41,VL,1,256,,,,,
15/10/22,18:25,4,30,36,VL,1,270,,,,,
15/10/22,18:25,16,84,47,VL,1,271,,,,,
15/10/22,18:26,15,30,40,Moto,13,115,,,,,
15/10/22,18:26,48,32,40,VL,1,219,,,,,
15/10/22,18:26,49,91,37,VL,1,255,,,,,
15/10/22,18:26,51,88,40,VL,1,271,,,,,
15/10/22,18:26,56,56,46,VL,1,270,,,,,
15/10/22,18:26,58,58,45,VL,1,245,,,,,
15/10/22,18:27,0,10,42,VL,1,258,,,,,
15/10/22,18:27,2,58,39,VL,1,255,,,,,
15/10/22,18:27,4,51,36,VL,1,243,,,,,
15/10/22,18:27,7,10,36,VL,1,269,,,,,
15/10/22,18:27,8,78,37,VL,1,256,,,,,
15/10/22,18:27,10,85,42,VL,1,193,,,,,
15/10/22,18:27,13,54,38,VL,1,284,,,,,
15/10/22,18:27,16,33,36,VL,1,256,,,,,
15/10/22,18:28,36,30,46,VL,1,257,,,,,
15/10/22,18:28,41,48,43,VL,1,245,,,,,
15/10/22,18:28,42,65,44,VL,1,243,,,,,
15/10/22,18:28,46,28,40,VL,1,258,,,,,
15/10/22,18:28,48,3,40,VL,1,243,,,,,
15/10/22,18:28,49,64,39,VL,1,257,,,,,
15/10/22,18:28,51,70,34,VL,1,269,,,,,
15/10/22,18:28,54,1,33,VL,1,257,,,,,
15/10/22,18:28,57,37,33,VL,1,255,,,,,
15/10/22,18:29,50,76,52,VL,1,243,,,,,
15/10/22,18:29,55,88,41,VL,1,242,,,,,
15/10/22,18:29,57,17,42,VL,1,256,,,,,
15/10/22,18:3,20,91,45,VL,1,271,,,,,
15/10/22,18:30,0,56,39,VL,1,256,,,,,
15/10/22,18:30,2,38,41,VL,1,281,,,,,
15/10/22,18:30,6,37,44,VL,1,257,,,,,
15/10/22,18:30,7,52,43,Moto,13,154,,,,,
15/10/22,18:30,11,18,35,VL,1,256,,,,,
15/10/22,18:30,13,53,34,VL,1,244,,,,,
15/10/22,18:30,16,30,36,VL,1,268,,,,,
15/10/22,18:30,18,11,37,VL,1,230,,,,,
15/10/22,18:30,20,41,30,VL,1,307,,,,,
15/10/22,18:30,22,57,28,VL,1,255,,,,,
15/10/22,18:30,24,81,30,VL,1,268,,,,,
15/10/22,18:30,26,97,30,VL,1,256,,,,,
15/10/22,18:30,29,47,34,VL,1,257,,,,,
15/10/22,18:30,42,51,27,VL,1,255,,,,,
15/10/22,18:31,46,33,41,VL,1,281,,,,,
15/10/22,18:31,49,95,48,VL,1,270,,,,,
15/10/22,18:31,52,28,49,VL,1,243,,,,,
15/10/22,18:31,54,25,44,VL,1,232,,,,,
15/10/22,18:31,56,51,40,VL,1,268,,,,,
15/10/22,18:31,58,92,42,VL,1,230,,,,,
15/10/22,18:32,1,49,41,VL,1,231,,,,,
15/10/22,18:32,4,44,36,VL,1,256,,,,,
15/10/22,18:32,6,84,37,VL,1,256,,,,,
15/10/22,18:32,10,35,37,VL,1,256,,,,,
15/10/22,18:32,20,59,32,VL,1,257,,,,,
15/10/22,18:33,48,5,38,VL,1,244,,,,,
15/10/22,18:33,52,1,37,VL,1,256,,,,,
15/10/22,18:33,53,7,37,VL,1,258,,,,,
15/10/22,18:33,58,16,35,VL,1,268,,,,,
15/10/22,18:34,1,35,32,VL,1,257,,,,,
15/10/22,18:34,5,27,31,VL,1,218,,,,,
15/10/22,18:34,7,12,33,VL,1,243,,,,,
15/10/22,18:34,10,8,35,VL,1,268,,,,,
15/10/22,18:34,35,31,40,VL,1,192,,,,,
15/10/22,18:34,55,45,47,VL,1,231,,,,,
15/10/22,18:35,55,89,61,VL,1,255,,,,,
15/10/22,18:36,3,46,48,VL,1,256,,,,,
15/10/22,18:36,8,21,41,VL,1,268,,,,,
15/10/22,18:36,12,26,43,VL,1,244,,,,,
15/10/22,18:36,13,32,42,VL,1,256,,,,,
15/10/22,18:36,14,76,42,VL,1,257,,,,,
15/10/22,18:36,16,77,44,VL,1,232,,,,,
15/10/22,18:36,18,31,39,VL,1,256,,,,,
15/10/22,18:36,21,53,51,VL,1,282,,,,,
15/10/22,18:36,23,53,57,VL,1,255,,,,,
15/10/22,18:36,45,55,35,VL,1,255,,,,,
15/10/22,18:37,16,29,55,VL,1,244,,,,,
15/10/22,18:37,36,57,43,VL,1,257,,,,,
15/10/22,18:37,40,41,45,VL,1,268,,,,,
15/10/22,18:37,43,78,47,VL,1,268,,,,,
15/10/22,18:37,46,14,50,VL,2,358,,,,,
15/10/22,18:37,49,24,49,VL,1,258,,,,,
15/10/22,18:37,51,14,45,VL,1,256,,,,,
15/10/22,18:37,56,0,41,VL,1,295,,,,,
15/10/22,18:38,1,18,36,VL,1,255,,,,,
15/10/22,18:38,3,33,36,VL,1,243,,,,,
15/10/22,18:38,4,98,37,VL,1,256,,,,,
15/10/22,18:38,7,41,36,VL,1,244,,,,,
15/10/22,18:38,10,23,35,VL,1,217,,,,,
15/10/22,18:38,12,42,33,VL,1,243,,,,,
15/10/22,18:38,15,2,31,VL,1,347,,,,,
15/10/22,18:38,18,12,30,VL,1,243,,,,,
15/10/22,18:38,36,79,33,VL,1,230,,,,,
15/10/22,18:38,39,70,35,VL,1,269,,,,,
15/10/22,18:38,41,94,32,VL,1,293,,,,,
15/10/22,18:39,11,76,46,VL,1,320,,,,,
15/10/22,18:39,13,66,43,VL,1,256,,,,,
15/10/22,18:39,16,7,47,VL,1,246,,,,,
15/10/22,18:39,18,30,45,VL,1,270,,,,,
15/10/22,18:39,23,0,45,VL,1,243,,,,,
15/10/22,18:39,25,56,39,VL,1,242,,,,,
15/10/22,18:39,28,54,39,VL,1,258,,,,,
15/10/22,18:39,35,15,33,VL,1,269,,,,,
15/10/22,18:39,36,98,31,VL,1,231,,,,,
15/10/22,18:39,38,82,29,VL,1,217,,,,,
15/10/22,18:39,41,55,32,VL,1,256,,,,,
15/10/22,18:39,43,66,31,VL,1,270,,,,,
15/10/22,18:39,45,70,32,VL,1,244,,,,,
15/10/22,18:39,47,81,35,VL,1,243,,,,,
15/10/22,18:39,50,26,29,VL,1,256,,,,,
15/10/22,18:39,53,12,27,VL,1,295,,,,,
15/10/22,18:39,56,50,33,VL,1,244,,,,,
15/10/22,18:4,18,94,58,VL,1,258,,,,,
15/10/22,18:4,20,66,57,VL,1,258,,,,,
15/10/22,18:4,31,90,36,VL,1,309,,,,,
15/10/22,18:4,33,1,36,VL,1,269,,,,,
15/10/22,18:4,34,43,35,VL,1,296,,,,,
15/10/22,18:4,36,53,36,VL,1,244,,,,,
15/10/22,18:4,39,17,39,VL,1,282,,,,,
15/10/22,18:4,42,73,37,VL,1,269,,,,,
15/10/22,18:4,44,54,38,VL,1,244,,,,,
15/10/22,18:4,47,28,38,VL,1,269,,,,,
15/10/22,18:4,50,25,35,VL,1,270,,,,,
15/10/22,18:4,52,65,35,VL,1,255,,,,,
15/10/22,18:4,56,28,37,VL,1,296,,,,,
15/10/22,18:4,59,29,34,VL,1,269,,,,,
15/10/22,18:40,2,86,31,VL,1,256,,,,,
15/10/22,18:40,7,87,36,VL,1,296,,,,,
15/10/22,18:40,57,17,43,VL,1,257,,,,,
15/10/22,18:40,59,39,46,VL,1,269,,,,,
15/10/22,18:41,2,39,43,VL,1,245,,,,,
15/10/22,18:41,5,84,42,VL,1,231,,,,,
15/10/22,18:41,8,86,35,VL,1,255,,,,,
15/10/22,18:41,10,94,38,VL,1,269,,,,,
15/10/22,18:41,13,35,38,VL,1,244,,,,,
15/10/22,18:41,16,93,33,VL,1,257,,,,,
15/10/22,18:41,18,51,34,VL,1,256,,,,,
15/10/22,18:41,19,96,33,VL,1,270,,,,,
15/10/22,18:41,21,72,31,VL,1,243,,,,,
15/10/22,18:42,55,0,52,VL,1,270,,,,,
15/10/22,18:42,57,33,49,VL,1,231,,,,,
15/10/22,18:42,58,62,52,VL,1,257,,,,,
15/10/22,18:43,0,99,52,VL,1,282,,,,,
15/10/22,18:43,4,59,51,VL,1,257,,,,,
15/10/22,18:43,7,5,46,VL,1,270,,,,,
15/10/22,18:43,8,82,46,VL,1,243,,,,,
15/10/22,18:43,12,36,37,VL,1,269,,,,,
